30, Private, 398827, HS-grad, 9, Married-AF-spouse, Adm-clerical, Husband, White, Male, 0, 0, 60, United-States, <=50K
32, Private, 61898, 11th, 7, Divorced, Other-service, Unmarried, White, Female, 0, 0, 15, United-States, <=50K
48, Self-emp-inc, 238966, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 45796, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K
23, Private, 695136, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
19, Private, 175083, HS-grad, 9, Never-married, Sales, Own-child, White, Female, 0, 0, 8, United-States, <=50K
35, Private, 141896, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
61, ?, 135285, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 2603, 32, United-States, <=50K
19, ?, 242001, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
57, ?, 296516, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 50, United-States, <=50K
36, Local-gov, 61299, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
60, Private, 96099, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
29, Private, 34796, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 73064, 7th-8th, 4, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female, 0, 0, 35, United-States, <=50K
21, Private, 75763, Some-college, 10, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K
61, Private, 160062, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 330132, Bachelors, 13, Married-civ-spouse, Tech-support, Wife, White, Female, 0, 0, 40, United-States, >50K
24, Private, 151443, HS-grad, 9, Never-married, Machine-op-inspct, Other-relative, Black, Female, 0, 0, 30, United-States, <=50K
54, Self-emp-not-inc, 42924, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
55, Private, 200992, Some-college, 10, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
32, Private, 123429, 10th, 6, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 186473, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 231053, 11th, 7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 70, United-States, >50K
23, State-gov, 142547, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 220001, Some-college, 10, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 50, United-States, <=50K
32, Private, 387270, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, >50K
22, Self-emp-inc, 269583, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 2580, 0, 40, United-States, <=50K
54, Self-emp-not-inc, 109418, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 1977, 35, United-States, >50K
33, Private, 193042, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, >50K
36, Private, 179666, 12th, 8, Married-civ-spouse, Craft-repair, Husband, Other, Male, 0, 0, 40, United-States, <=50K
35, ?, 139770, Assoc-voc, 11, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 20, United-States, >50K
33, Private, 123157, HS-grad, 9, Never-married, Other-service, Not-in-family, Black, Male, 0, 0, 38, United-States, <=50K
24, Private, 308285, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 211049, Some-college, 10, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 30, United-States, <=50K
20, Private, 122649, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
33, Private, 312881, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 40, United-States, >50K
39, Local-gov, 189911, 11th, 7, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
33, Private, 221196, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, <=50K
25, Private, 254613, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, Cuba, <=50K
42, Private, 195584, Assoc-acdm, 12, Separated, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
33, Private, 36539, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, >50K
18, Private, 169745, 7th-8th, 4, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
41, Private, 35166, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 50, United-States, >50K
39, Private, 67136, Assoc-voc, 11, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
59, Private, 230899, 9th, 5, Separated, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, Mexico, <=50K
42, Self-emp-not-inc, 54202, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
21, Private, 538319, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, Puerto-Rico, <=50K
45, Private, 246891, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 72, Canada, >50K
39, Private, 343476, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, <=50K
19, Private, 224849, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
45, Private, 168283, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
59, State-gov, 132717, 10th, 6, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Federal-gov, 190228, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 1902, 48, United-States, >50K
43, Private, 143583, 10th, 6, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
46, Private, 169324, HS-grad, 9, Separated, Other-service, Not-in-family, Black, Female, 0, 0, 45, Jamaica, <=50K
63, Private, 294009, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 45, United-States, >50K
35, Private, 96824, Some-college, 10, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
44, Self-emp-not-inc, 57233, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
39, Self-emp-not-inc, 65716, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K
39, Private, 248445, 5th-6th, 3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, Mexico, <=50K
28, Private, 175987, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 346341, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 276568, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 306114, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
49, Private, 181363, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
27, Private, 165519, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
67, Self-emp-not-inc, 141797, 7th-8th, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 81280, Bachelors, 13, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 65, Yugoslavia, >50K
26, Private, 164488, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 10, United-States, <=50K
54, Self-emp-inc, 206964, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 1977, 40, United-States, >50K
66, Private, 98837, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 209109, Bachelors, 13, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 50, United-States, <=50K
44, Private, 106900, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 44, United-States, >50K
63, Private, 308028, Masters, 14, Married-civ-spouse, Tech-support, Husband, White, Male, 5013, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 46401, Some-college, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K
56, Self-emp-not-inc, 115422, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 35, United-States, <=50K
50, Private, 105010, Bachelors, 13, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 45, United-States, >50K
24, Private, 321763, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 38, United-States, <=50K
63, Private, 31389, 11th, 7, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 12, United-States, <=50K
21, Self-emp-not-inc, 318987, Assoc-voc, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
55, Private, 305759, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 40, ?, <=50K
23, Private, 133515, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
24, Private, 206008, Assoc-acdm, 12, Never-married, Prof-specialty, Own-child, Black, Male, 0, 0, 20, United-States, <=50K
56, Self-emp-not-inc, 385632, 7th-8th, 4, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
50, Self-emp-not-inc, 213654, HS-grad, 9, Married-civ-spouse, Sales, Husband, Black, Male, 0, 0, 40, United-States, <=50K
31, State-gov, 255830, Assoc-acdm, 12, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 45, United-States, <=50K
44, Private, 131650, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 54, United-States, >50K
60, Self-emp-not-inc, 176839, Prof-school, 15, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, >50K
29, Private, 173851, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 206125, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
55, Private, 238638, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 4386, 0, 40, United-States, >50K
51, Private, 158948, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 84, United-States, >50K
34, Private, 198091, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 72, United-States, <=50K
37, Private, 124293, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 50, United-States, <=50K
46, Self-emp-not-inc, 320421, Bachelors, 13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male, 0, 0, 25, United-States, <=50K
32, Private, 210541, Bachelors, 13, Divorced, Sales, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
67, Private, 231559, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 20051, 0, 48, United-States, >50K
59, Private, 159724, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 7298, 0, 55, United-States, >50K
54, Federal-gov, 51048, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
44, Private, 185798, Assoc-voc, 11, Separated, Craft-repair, Other-relative, White, Male, 0, 0, 48, United-States, >50K
57, State-gov, 254949, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
29, Private, 278637, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 3103, 0, 45, United-States, >50K
37, Private, 34378, 1st-4th, 2, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 375114, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
64, State-gov, 105748, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 301747, HS-grad, 9, Separated, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
40, Private, 143046, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
26, Private, 515025, 10th, 6, Married-civ-spouse, Handlers-cleaners, Wife, White, Female, 0, 0, 40, United-States, <=50K
37, ?, 223732, Some-college, 10, Separated, ?, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
61, Local-gov, 28375, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 70, United-States, <=50K
30, Private, 101345, Bachelors, 13, Married-civ-spouse, Sales, Wife, White, Female, 3103, 0, 55, United-States, >50K
58, Self-emp-not-inc, 193434, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 20, United-States, <=50K
55, Private, 282023, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 50, United-States, >50K
51, Federal-gov, 306784, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 4386, 0, 40, United-States, >50K
37, Private, 105803, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 45, United-States, >50K
39, Private, 139743, HS-grad, 9, Separated, Adm-clerical, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
26, Private, 229523, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 56, United-States, <=50K
27, Private, 301654, HS-grad, 9, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 62507, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K
20, Private, 114874, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 30, United-States, <=50K
45, Private, 205100, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 60, United-States, >50K
54, ?, 95329, Some-college, 10, Divorced, ?, Own-child, White, Male, 0, 0, 50, United-States, <=50K
54, Federal-gov, 75235, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 5178, 0, 40, United-States, >50K
47, Private, 121958, 7th-8th, 4, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
46, Private, 269284, Assoc-acdm, 12, Widowed, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
39, Private, 207185, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 35, Puerto-Rico, >50K
32, Private, 316470, 5th-6th, 3, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, Mexico, <=50K
33, Private, 69251, Assoc-voc, 11, Never-married, Sales, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, Philippines, <=50K
31, Self-emp-not-inc, 265807, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 3137, 0, 50, United-States, <=50K
37, Private, 167415, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
27, Private, 280758, 11th, 7, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 60, United-States, <=50K
43, Private, 35210, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
38, Private, 22245, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
31, Private, 185480, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, ?, >50K
58, State-gov, 136982, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, Black, Female, 0, 0, 40, Honduras, <=50K
47, Private, 159726, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 85, United-States, >50K
41, Local-gov, 208174, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 55, United-States, <=50K
43, Federal-gov, 156996, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 2415, 55, ?, >50K
53, Federal-gov, 174040, Some-college, 10, Separated, Craft-repair, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
28, Private, 148645, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K
29, Federal-gov, 224858, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 60, United-States, <=50K
35, Private, 29145, Assoc-voc, 11, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 39222, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 103277, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 2597, 0, 40, United-States, <=50K
46, Local-gov, 102076, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 25, United-States, <=50K
